country,consumption,density,lat,lon
malawi,1.118253489,1,-15.598949,34.517429
malawi,1.118327987,1,-14.481431,35.608492
malawi,1.118436109,1,-15.656258,34.568301
malawi,1.118466476,1,-13.334414,33.993416
malawi,1.118561019,1,-15.698935,35.255373
malawi,1.119119939,1,-10.810424,34.032693
malawi,1.119205653,1,-12.903751,34.270026
malawi,1.119497169,1,-14.646637,34.832473
malawi,1.11958924,1,-14.252291,33.724729
malawi,1.11976751,1,-14.790041,35.6293
malawi,1.1199387,1,-13.80165,33.52983
malawi,1.120040655,1,-14.298119,34.261228
malawi,1.120173843,1,-16.489865,34.827208
malawi,1.120307394,1,-13.73958,33.123693
malawi,1.120320084,1,-13.637108,33.902552
malawi,1.120474689,1,-15.578415,34.465043
malawi,1.120502028,1,-16.483227,35.240196
malawi,1.121241115,1,-13.334414,33.993416
malawi,1.121813831,0,-9.692803,33.258806
malawi,1.121918526,1,-15.761763,34.372752
malawi,1.121960314,1,-14.659798,34.677474
malawi,1.122115771,1,-13.02936,33.759258
malawi,1.122181096,1,-9.667378,33.41101
malawi,1.12224346,1,-14.334623,34.798593
malawi,1.122615831,1,-15.889826,35.766564
malawi,1.122976117,1,-13.345048,34.124701
malawi,1.123061928,1,-15.735286,34.52086
malawi,1.123080057,1,-16.054833,35.360422
malawi,1.123142663,1,-14.393188,33.934806
malawi,1.123672661,1,-14.095697,34.168091
malawi,1.123918981,1,-13.092839,33.373104
malawi,1.123980468,1,-14.869095,35.227445
malawi,1.124030177,1,-14.230789,34.513181
malawi,1.124247026,1,-13.851904,34.529105
malawi,1.124425356,1,-15.553168,35.64588
malawi,1.124446338,1,-14.200352,34.103045
malawi,1.124480203,1,-14.005091,34.196053
malawi,1.124574619,1,-12.524268,33.670876
malawi,1.124709572,1,-14.414164,34.003808
malawi,1.124749988,1,-14.898374,34.879442
malawi,1.12567752,1,-14.272959,35.256432
malawi,1.125947595,1,-15.50833,35.782588
malawi,1.126089214,1,-16.579039,35.102457
malawi,1.126655839,1,-16.091054,35.56195
malawi,1.126678439,1,-15.753062,35.287326
malawi,1.127258178,1,-15.779582,35.559395
malawi,1.127293862,1,-12.636775,33.502301
malawi,1.127304739,1,-15.526099,35.589777
malawi,1.127480919,1,-15.535664,34.4567
malawi,1.127588882,1,-14.846656,34.70755
malawi,1.127676829,1,-14.038697,34.511056
malawi,1.128056492,1,-13.505623,33.83564
malawi,1.128225546,1,-14.344464,34.009088
malawi,1.128278174,1,-11.413241,34.216314
malawi,1.128462584,1,-10.960315,33.92762
malawi,1.128573131,1,-13.564182,33.359249
malawi,1.12861233,1,-15.347351,34.925195
malawi,1.128920369,1,-15.049572,34.64151
malawi,1.128960288,1,-16.041099,35.145198
malawi,1.129082417,1,-13.835717,33.897107
malawi,1.129285523,1,-15.678937,35.680682
malawi,1.129371317,1,-13.375275,33.869728
malawi,1.1293862,1,-11.499307,33.394599
malawi,1.129613418,1,-9.715316,33.886667
malawi,1.129753979,1,-15.938183,35.467495
malawi,1.130238727,1,-15.713111,34.449287
malawi,1.130541809,1,-16.094797,35.681098
malawi,1.13067953,1,-14.948131,35.214956
malawi,1.130750716,1,-16.094797,35.681098
malawi,1.130990957,1,-13.76407,33.614923
malawi,1.131052723,1,-14.128157,33.377554
malawi,1.131055769,1,-13.846168,34.585541
malawi,1.131572568,1,-15.215737,34.602905
malawi,1.131656422,1,-15.766709,35.22348
malawi,1.132193913,1,-15.69187,34.394455
malawi,1.132226787,1,-9.757697,33.85199
malawi,1.132253014,1,-16.738025,34.927118
malawi,1.132509504,1,-15.538003,35.626395
malawi,1.13261064,1,-13.543769,32.993232
malawi,1.132656446,1,-13.423027,34.097944
malawi,1.132791538,1,-15.419415,35.140775
malawi,1.132926449,1,-15.766141,35.153758
malawi,1.132932927,1,-9.776848,33.461158
malawi,1.133100095,1,-13.725164,35.039178
malawi,1.133146657,1,-14.147413,34.072092
malawi,1.133178957,1,-13.47578,33.865843
malawi,1.133293551,1,-15.473915,35.311902
malawi,1.133528214,1,-14.005091,34.196053
malawi,1.133590733,1,-13.987618,33.471434
malawi,1.133655262,1,-13.368588,33.956473
malawi,1.133934215,1,-16.099412,35.303969
malawi,1.133986396,1,-13.59236,34.435331
malawi,1.134851093,1,-16.541381,34.933292
malawi,1.135257729,1,-16.047835,35.472547
malawi,1.135526402,1,-15.442607,35.295281
malawi,1.135531913,0,-15.596167,34.510841
malawi,1.135604502,1,-15.035595,35.513982
malawi,1.135888259,1,-14.414164,34.003808
malawi,1.135996852,1,-14.863595,35.680037
malawi,1.136091214,1,-13.79991,33.116582
malawi,1.136689782,1,-10.399822,34.10239
malawi,1.136892248,1,-12.75019,33.755312
malawi,1.137018426,1,-12.636775,33.502301
malawi,1.137287617,1,-14.663388,34.546576
malawi,1.137388864,1,-15.282556,34.70229
malawi,1.137615689,1,-13.599289,34.482196
malawi,1.137691136,1,-16.826165,35.269503
malawi,1.137758999,1,-14.297704,34.70574
malawi,1.137837378,1,-15.790143,35.411892
malawi,1.137844669,1,-12.020478,34.623074
malawi,1.137920409,1,-17.092351,35.114643
malawi,1.137934981,1,-12.553069,33.310314
malawi,1.138196454,1,-15.635692,35.306659
malawi,1.138474434,1,-9.834715,33.411655
malawi,1.138492901,1,-13.423027,34.097944
malawi,1.138833946,1,-13.48157,33.433947
malawi,1.139250963,1,-15.431764,35.003062
malawi,1.139457876,1,-15.559279,34.885134
malawi,1.139565491,1,-9.81436,33.878212
malawi,1.139568775,1,-9.834715,33.411655
malawi,1.139579462,1,-14.111488,34.512174
malawi,1.139772235,1,-10.832742,34.187335
malawi,1.139823903,1,-15.364113,34.670693
malawi,1.139883475,1,-14.038697,34.511056
malawi,1.140015648,1,-16.738025,34.927118
malawi,1.140060729,1,-10.960315,33.92762
malawi,1.140101252,1,-13.463495,33.749036
malawi,1.140105012,1,-13.305415,33.797999
malawi,1.140245525,1,-15.612678,35.195643
malawi,1.140397616,1,-15.572013,35.303079
malawi,1.140734216,1,-14.156098,33.857402
malawi,1.141019033,1,-14.60574,35.734273
malawi,1.141070761,1,-14.846656,34.70755
malawi,1.141152221,1,-13.70606,32.988531
malawi,1.14120578,1,-12.314757,33.431981
malawi,1.141217969,1,-9.776848,33.461158
malawi,1.141329161,1,-16.541381,34.933292
malawi,1.141565202,1,-14.123186,33.59488
malawi,1.141810579,1,-13.25146,34.257029
malawi,1.142034201,0,-15.705021,35.183601
malawi,1.142328799,1,-16.081528,34.529636
malawi,1.142422345,1,-16.099412,35.303969
malawi,1.142690928,1,-13.779716,34.32197
malawi,1.142922449,1,-15.347351,34.925195
malawi,1.143007117,1,-15.791752,35.157739
malawi,1.143195007,1,-15.455463,34.486459
malawi,1.143370351,1,-13.336095,33.755512
malawi,1.14341455,1,-13.73958,33.123693
malawi,1.144260272,1,-14.659798,34.677474
malawi,1.144529489,1,-15.349341,34.850334
malawi,1.144914128,1,-13.819115,33.174092
malawi,1.145062182,1,-10.669118,34.075923
malawi,1.145129225,1,-15.525747,34.909696
malawi,1.145142071,1,-13.036576,33.838871
malawi,1.145250846,1,-15.795731,35.125619
malawi,1.145362521,1,-9.776431,33.307894
malawi,1.145384856,1,-9.591378,33.05745
malawi,1.145463953,1,-14.662478,35.026911
malawi,1.1455233,1,-16.421608,35.189122
malawi,1.145819857,1,-9.591378,33.05745
malawi,1.146209059,1,-15.725627,35.341325
malawi,1.146245951,1,-13.421973,33.524336
malawi,1.146337382,1,-16.030033,34.802835
malawi,1.146445553,1,-13.996385,33.708036
malawi,1.146479925,1,-14.931677,35.03003
malawi,1.146487467,1,-14.156098,33.857402
malawi,1.146539945,1,-13.681329,34.128822
malawi,1.146551789,1,-15.256486,35.065353
malawi,1.146730451,1,-14.662478,35.026911
malawi,1.146832645,1,-9.678125,33.40707
malawi,1.147247149,1,-13.987618,33.471434
malawi,1.147256431,1,-15.856066,35.112088
malawi,1.147313694,1,-16.119842,35.561699
malawi,1.147549695,1,-13.552698,34.315225
malawi,1.148105353,1,-13.082668,33.753587
malawi,1.148153041,1,-14.230789,34.513181
malawi,1.148383915,1,-9.904199,33.900847
malawi,1.148405186,1,-13.763297,33.932837
malawi,1.148441837,0,-15.399216,35.333275
malawi,1.148716402,1,-13.543769,32.993232
malawi,1.148821914,1,-12.636775,33.502301
malawi,1.149308317,1,-13.629989,33.414507
malawi,1.150138811,1,-15.830196,34.411347
malawi,1.150371105,1,-16.321642,34.76847
malawi,1.150540431,1,-13.780298,34.294294
malawi,1.150696027,1,-15.028036,35.152533
malawi,1.150704697,1,-15.575781,35.068538
malawi,1.150770549,1,-16.465764,34.828724
malawi,1.150771734,1,-15.698935,35.255373
malawi,1.150789645,1,-10.282045,34.059226
malawi,1.150896752,1,-15.473915,35.311902
malawi,1.151101224,1,-14.785029,35.057611
malawi,1.151187553,1,-12.048716,34.735788
malawi,1.151405551,1,-16.521567,35.042003
malawi,1.151440479,1,-16.750418,35.257341
malawi,1.151742994,1,-15.578415,34.465043
malawi,1.151881016,1,-13.750254,34.58358
malawi,1.151950028,1,-10.961302,33.649999
malawi,1.15195633,1,-15.667329,35.3114
malawi,1.152442172,1,-13.707395,34.373415
malawi,1.152831343,1,-13.713232,33.458309
malawi,1.153420811,1,-13.728265,33.301121
malawi,1.153451116,1,-16.028134,35.635929
malawi,1.153609444,1,-13.036576,33.838871
malawi,1.153609734,1,-13.950627,34.08006
malawi,1.153753993,1,-14.983696,34.743399
malawi,1.154041279,1,-15.455463,34.486459
malawi,1.154239973,1,-10.523532,34.197454
malawi,1.154554694,1,-14.157104,33.551782
malawi,1.154759771,1,-13.045424,34.323395
malawi,1.154994264,1,-15.50833,35.782588
malawi,1.155431901,1,-15.804177,35.793425
malawi,1.15558346,1,-16.489865,34.827208
malawi,1.155694047,1,-16.307387,35.278111
malawi,1.156468256,1,-13.950627,34.08006
malawi,1.156752448,1,-14.885393,34.740982
malawi,1.156918293,1,-12.547721,34.12495
malawi,1.157000019,1,-11.632151,34.235546
malawi,1.15705953,1,-15.465583,35.635228
malawi,1.157139359,1,-14.677658,34.700061
malawi,1.157248884,1,-16.177162,34.678861
malawi,1.157540435,1,-11.196191,33.965921
malawi,1.157719218,1,-15.173661,35.031449
malawi,1.157790918,1,-15.061575,35.300281
malawi,1.158127575,1,-14.791922,35.433471
malawi,1.158241789,1,-16.579039,35.102457
malawi,1.158326415,1,-13.885676,34.475131
malawi,1.158832434,1,-13.045424,34.323395
malawi,1.159021158,0,-15.3991,35.339457
malawi,1.159152715,1,-13.375275,33.869728
malawi,1.159437946,1,-15.626989,34.488763
malawi,1.159484937,1,-15.182804,35.418041
malawi,1.159659604,1,-15.761763,34.372752
malawi,1.159732272,1,-16.051462,35.244837
malawi,1.159771376,1,-15.268513,35.49244
malawi,1.159800113,1,-13.736363,34.240636
malawi,1.160022972,1,-10.903221,33.632296
malawi,1.160030223,1,-15.526099,35.589777
malawi,1.160219128,1,-10.961302,33.649999
malawi,1.160790648,1,-14.992769,34.93994
malawi,1.160916373,1,-15.12574,35.513325
malawi,1.161086968,1,-13.920888,32.966397
malawi,1.1611196,1,-16.349154,35.128115
malawi,1.161139996,1,-14.393188,33.934806
malawi,1.16119674,1,-10.399822,34.10239
malawi,1.161373951,1,-13.779716,34.32197
malawi,1.161588781,0,-11.453559,34.015381
malawi,1.161937041,1,-15.473915,35.311902
malawi,1.162294275,1,-13.094518,33.478406
malawi,1.162361806,1,-14.123186,33.59488
malawi,1.162575125,1,-9.673118,33.238482
malawi,1.16267145,1,-15.333546,34.911879
malawi,1.162692843,1,-13.707395,34.373415
malawi,1.162727361,1,-12.024975,33.32538
malawi,1.163174714,1,-12.213252,34.00483
malawi,1.163327361,1,-9.759542,33.824057
malawi,1.163490704,1,-16.022744,35.811397
malawi,1.163714598,1,-10.977621,33.65402
malawi,1.163833888,0,-11.025597,33.841177
malawi,1.163893714,1,-15.526099,35.589777
malawi,1.164004374,1,-14.718437,34.69204
malawi,1.164265964,1,-13.77625,34.010906
malawi,1.164366611,1,-13.656155,33.060158
malawi,1.164471824,0,-13.983474,33.798561
malawi,1.164873254,1,-14.835844,35.565399
malawi,1.164937405,1,-16.4966,34.943521
malawi,1.165120418,1,-13.930634,34.533073
malawi,1.165139907,1,-13.036576,33.838871
malawi,1.165225269,1,-14.885393,34.740982
malawi,1.165460067,0,-16.939071,35.24181
malawi,1.165498863,1,-15.569237,35.083289
malawi,1.165683538,1,-14.415021,34.737562
malawi,1.16568656,1,-15.743748,34.383647
malawi,1.165742156,1,-14.780085,34.657889
malawi,1.166014382,1,-13.681329,34.128822
malawi,1.166312376,1,-13.772572,33.014152
malawi,1.166436741,1,-15.191919,34.967449
malawi,1.166707076,1,-15.598949,34.517429
malawi,1.166773217,1,-16.119289,35.381973
malawi,1.167081623,0,-15.37754,35.306335
malawi,1.167191153,1,-15.583395,35.424766
malawi,1.167419822,1,-13.592628,34.078702
malawi,1.167688948,1,-13.649155,34.042664
malawi,1.167765271,1,-13.597231,34.861869
malawi,1.167826928,1,-14.055466,34.244042
malawi,1.168006026,1,-9.624898,33.254616
malawi,1.168316396,1,-15.725627,35.341325
malawi,1.168659368,1,-14.481431,35.608492
malawi,1.168675563,1,-15.38839,35.467089
malawi,1.168741588,1,-11.413241,34.216314
malawi,1.168742665,1,-12.524268,33.670876
malawi,1.168903688,1,-13.334414,33.993416
malawi,1.169193934,1,-13.895495,34.491033
malawi,1.169286272,1,-15.915619,34.404055
malawi,1.169361084,1,-16.097034,35.073377
malawi,1.169388399,1,-16.465764,34.828724
malawi,1.16943623,1,-15.902223,34.829097
malawi,1.16950095,1,-15.574928,35.124925
malawi,1.169534278,1,-14.687752,35.569097
malawi,1.169668191,1,-14.334623,34.798593
malawi,1.169964904,0,-14.036065,33.682929
malawi,1.1701371,1,-15.779582,35.559395
malawi,1.170223667,1,-16.207909,35.15497
malawi,1.170297754,1,-16.954723,35.215598
malawi,1.170437469,1,-14.005091,34.196053
malawi,1.170480374,1,-16.139062,35.151528
malawi,1.170915545,1,-15.061635,35.098917
malawi,1.171162753,1,-14.810918,34.85051
malawi,1.171362971,1,-14.898374,34.879442
malawi,1.171525063,1,-12.026138,34.625649
malawi,1.171726568,1,-11.196191,33.965921
malawi,1.171977112,1,-15.289466,35.201186
malawi,1.172030267,1,-10.002351,33.932955
malawi,1.172314494,1,-14.157104,33.551782
malawi,1.172535561,1,-15.403323,34.682855
malawi,1.172991253,1,-14.885393,34.740982
malawi,1.173092051,1,-13.851904,34.529105
malawi,1.173177693,1,-15.864042,35.171426
malawi,1.173359757,1,-16.497695,34.947832
malawi,1.173446747,1,-13.572201,32.859582
malawi,1.173586069,1,-11.998786,33.528231
malawi,1.173802856,1,-16.207909,35.15497
malawi,1.174059999,1,-14.718437,34.69204
malawi,1.174238776,1,-11.671303,34.026398
malawi,1.174547817,1,-11.671303,34.026398
malawi,1.174760109,1,-16.028134,35.635929
malawi,1.174779818,1,-16.541381,34.933292
malawi,1.174818484,1,-16.648067,35.113616
malawi,1.175255732,1,-14.055466,34.244042
malawi,1.175313771,1,-16.472382,35.132391
malawi,1.17536278,1,-14.334623,34.798593
malawi,1.175462611,1,-14.575176,35.55658
malawi,1.175502676,1,-13.362015,34.264738
malawi,1.175588427,1,-13.082668,33.753587
malawi,1.176041533,1,-17.092351,35.114643
malawi,1.176118884,1,-15.766915,35.6721
malawi,1.176148736,1,-9.776848,33.461158
malawi,1.176200223,1,-15.055065,34.919847
malawi,1.176319754,1,-9.715316,33.886667
malawi,1.176450918,1,-15.753062,35.287326
malawi,1.176511778,0,-15.383488,35.354055
malawi,1.176759294,1,-13.529607,33.912972
malawi,1.176899885,1,-14.263875,34.51864
malawi,1.176996912,1,-14.903672,35.085979
malawi,1.177061113,0,-14.036065,33.682929
malawi,1.177480845,1,-14.898374,34.879442
malawi,1.177527152,1,-14.503987,35.326367
malawi,1.177556158,0,-13.887295,33.74622
malawi,1.177591057,1,-13.362015,34.264738
malawi,1.177695148,1,-15.743748,34.383647
malawi,1.177832989,1,-15.464192,35.012816
malawi,1.177877647,1,-10.891467,34.013325
malawi,1.177931068,1,-14.992631,34.928059
malawi,1.178004309,1,-15.420275,35.394941
malawi,1.1783358,1,-13.80165,33.52983
malawi,1.178563894,1,-12.832109,34.249029
malawi,1.17864197,1,-14.544524,34.533248
malawi,1.178748236,1,-13.639242,33.637618
malawi,1.178784223,1,-9.686698,33.490198
malawi,1.179365731,1,-15.753062,35.287326
malawi,1.17950576,1,-14.835844,35.565399
malawi,1.179825739,1,-13.54501,33.75642
malawi,1.180427897,1,-15.455463,34.486459
malawi,1.180463097,0,-15.705021,35.183601
malawi,1.180666566,1,-11.77845,34.182041
malawi,1.180742043,1,-15.282556,34.70229
malawi,1.181155991,1,-15.965693,35.392825
malawi,1.181328822,1,-15.57871,35.603459
malawi,1.181407502,1,-16.421608,35.189122
malawi,1.181478387,1,-15.803291,35.154915
malawi,1.181478749,1,-15.545205,35.823627
malawi,1.181805526,1,-10.669118,34.075923
malawi,1.181915842,1,-16.472382,35.132391
malawi,1.182124274,0,-14.02546,33.790943
malawi,1.182179439,1,-13.217199,33.757794
malawi,1.182194546,1,-14.803485,35.049652
malawi,1.182355653,1,-12.314757,33.431981
malawi,1.182555164,1,-9.996945,33.836118
malawi,1.18259387,1,-13.639242,33.637618
malawi,1.182783621,1,-13.510144,33.614385
malawi,1.182784678,1,-13.996385,33.708036
malawi,1.182808276,1,-14.752119,35.681512
malawi,1.183046993,1,-14.299366,34.095169
malawi,1.18309949,1,-13.714481,33.687636
malawi,1.183422079,1,-9.624898,33.254616
malawi,1.183432884,1,-15.964919,34.950694
malawi,1.183650433,1,-14.347177,35.46094
malawi,1.183764646,1,-12.864215,33.448411
malawi,1.183860803,1,-16.044566,35.695152
malawi,1.183901775,1,-12.864382,33.65154
malawi,1.183932793,1,-13.950627,34.08006
malawi,1.183948838,1,-15.909287,34.939594
malawi,1.184188746,1,-15.276547,34.623749
malawi,1.184584806,1,-15.395239,34.714624
malawi,1.185272503,1,-13.835717,33.897107
malawi,1.185505909,1,-15.578415,34.465043
malawi,1.185963614,1,-13.637108,33.902552
malawi,1.186157013,1,-15.522797,34.457348
malawi,1.186346177,0,-15.596167,34.510841
malawi,1.186394887,1,-11.375006,34.077967
malawi,1.186448205,1,-14.662478,35.026911
malawi,1.186841153,1,-13.564182,33.359249
malawi,1.186941733,1,-12.768201,34.200761
malawi,1.187070063,1,-13.987618,33.471434
malawi,1.187582189,1,-13.421973,33.524336
malawi,1.187685062,1,-14.898374,34.879442
malawi,1.187733466,1,-14.544524,34.533248
malawi,1.18789273,1,-14.055466,34.244042
malawi,1.188109786,1,-15.522797,34.457348
malawi,1.188132669,1,-16.977243,35.205706
malawi,1.188365688,1,-14.005091,34.196053
malawi,1.188405874,1,-16.029948,35.410465
malawi,1.188446423,1,-15.766915,35.6721
malawi,1.188523049,1,-10.363741,33.5863
malawi,1.188576106,1,-13.328711,33.1627
malawi,1.189297372,1,-15.678937,35.680682
malawi,1.189329189,1,-14.944016,35.144464
malawi,1.189711169,1,-13.094518,33.478406
malawi,1.189742713,1,-16.099412,35.303969
malawi,1.189807072,1,-9.715316,33.886667
malawi,1.189928754,1,-13.147556,33.848971
malawi,1.190407093,1,-11.843331,33.53769
malawi,1.190438327,1,-9.51923,33.139193
malawi,1.190735523,1,-17.016698,35.079629
malawi,1.19085584,1,-13.31979,33.764741
malawi,1.191690425,1,-15.452825,34.947099
malawi,1.191791663,1,-16.349154,35.128115
malawi,1.192045072,1,-13.77625,34.010906
malawi,1.192163998,1,-12.356494,34.016562
malawi,1.19223782,1,-13.553265,33.192122
malawi,1.192347954,0,-16.006285,34.799761
malawi,1.193053847,1,-11.569838,34.286378
malawi,1.193141616,1,-14.810918,34.85051
malawi,1.193572393,1,-15.582173,35.835835
malawi,1.193766707,1,-10.977621,33.65402
malawi,1.194079856,1,-14.503987,35.326367
malawi,1.194682346,1,-14.004444,33.469742
malawi,1.194885755,1,-13.308778,33.884552
malawi,1.195057256,1,-14.846169,35.50009
malawi,1.195072968,1,-14.142451,33.763861
malawi,1.195526316,1,-15.595224,34.525479
malawi,1.195544856,1,-15.938183,35.467495
malawi,1.195638565,1,-13.785994,32.860543
malawi,1.195878232,1,-16.215058,34.976689
malawi,1.195918478,1,-15.909287,34.939594
malawi,1.196087351,1,-15.061575,35.300281
malawi,1.196128564,1,-11.926179,34.136756
malawi,1.196253196,1,-13.666854,33.204111
malawi,1.196449933,1,-15.182804,35.418041
malawi,1.196454128,1,-14.575176,35.55658
malawi,1.196971567,1,-14.142451,33.763861
malawi,1.197147419,1,-13.319855,34.074362
malawi,1.19722622,1,-15.834733,34.977652
malawi,1.197272449,1,-15.678937,35.680682
malawi,1.197465706,1,-12.023432,33.985497
malawi,1.19758427,1,-15.50056,34.501325
malawi,1.197819622,1,-13.989487,34.507137
malawi,1.197897722,1,-14.616051,35.313813
malawi,1.19790026,1,-16.054833,35.360422
malawi,1.198215071,1,-15.432665,35.552417
malawi,1.198243383,1,-13.529607,33.912972
malawi,1.198636518,1,-9.776848,33.461158
malawi,1.198739758,1,-13.408561,33.964834
malawi,1.198788706,1,-12.547721,34.12495
malawi,1.199259458,1,-14.641939,34.583085
malawi,1.199260304,1,-15.725627,35.341325
malawi,1.199338477,1,-13.76407,33.614923
malawi,1.199535141,0,-9.70895,33.263961
malawi,1.199700297,1,-16.392512,34.890469
malawi,1.200212897,1,-12.68101,33.80395
malawi,1.200463351,1,-13.577768,33.56351
malawi,1.200520276,1,-15.465583,35.635228
malawi,1.200542393,1,-14.23632,33.797774
malawi,1.200653071,1,-9.757697,33.85199
malawi,1.200756921,1,-13.895495,34.491033
malawi,1.200774627,1,-16.17673,34.930358
malawi,1.200804057,1,-15.65929,35.6434
malawi,1.200889022,1,-16.196075,35.208329
malawi,1.201050008,1,-14.671041,34.774422
malawi,1.201334181,1,-10.363741,33.5863
malawi,1.201548679,1,-15.061635,35.098917
malawi,1.201576477,1,-16.307387,35.278111
malawi,1.201746769,1,-14.193944,34.379958
malawi,1.201838913,1,-15.481217,34.800231
malawi,1.201887717,1,-12.553069,33.310314
malawi,1.201981299,1,-13.520882,34.376954
malawi,1.202097779,1,-14.755818,35.232287
malawi,1.202212808,1,-14.641939,34.583085
malawi,1.202412663,1,-14.402079,33.945271
malawi,1.202462143,1,-15.50833,35.782588
malawi,1.202476586,1,-14.646637,34.832473
malawi,1.20275291,1,-14.074178,35.196788
malawi,1.20293643,1,-15.465189,34.607883
malawi,1.202952746,1,-12.915144,34.265595
malawi,1.203033765,1,-14.983696,34.743399
malawi,1.203345876,0,-15.40761,35.335927
malawi,1.203714501,1,-14.260532,33.774799
malawi,1.203739005,1,-13.094518,33.478406
malawi,1.203772544,1,-14.402079,33.945271
malawi,1.203780067,0,-14.029786,33.712149
malawi,1.203917214,1,-15.00473,35.163219
malawi,1.204033784,1,-14.803485,35.049652
malawi,1.204101134,1,-15.538003,35.626395
malawi,1.204393898,1,-10.076443,33.560035
malawi,1.204437519,1,-13.242706,34.007169
malawi,1.204709425,1,-16.308801,35.149457
malawi,1.204820858,1,-9.792642,33.881055
malawi,1.205005533,1,-14.958294,35.520117
malawi,1.205014235,1,-15.73134,35.566626
malawi,1.205164223,1,-13.881585,34.356424
malawi,1.205375505,1,-14.027634,34.036002
malawi,1.205443774,1,-14.37646,34.469011
malawi,1.20567631,1,-12.314757,33.431981
malawi,1.205949938,1,-14.659798,34.677474
malawi,1.20619589,1,-16.113604,35.346823
malawi,1.206269645,1,-16.094797,35.681098
malawi,1.206297364,1,-15.055065,34.919847
malawi,1.206579484,1,-12.933083,33.60355
malawi,1.20692289,0,-15.385096,35.299773
malawi,1.207150156,1,-9.651637,33.813854
malawi,1.207343884,1,-13.628619,33.495548
malawi,1.207581647,1,-10.94494,33.766007
malawi,1.207616778,1,-13.881585,34.356424
malawi,1.207768377,1,-13.520882,34.376954
malawi,1.207954472,1,-10.852595,33.531056
malawi,1.20868876,1,-16.349154,35.128115
malawi,1.208701312,1,-13.488871,33.054046
malawi,1.208768649,1,-15.902223,34.829097
malawi,1.209253566,1,-15.241005,35.404114
malawi,1.209396882,1,-14.263875,34.51864
malawi,1.209400992,1,-14.347177,35.46094
malawi,1.209488857,1,-13.628619,33.495548
malawi,1.209522312,1,-15.667329,35.3114
malawi,1.209773998,1,-16.579039,35.102457
malawi,1.209951391,1,-15.347351,34.925195
malawi,1.210088991,1,-14.101096,33.807346
malawi,1.210199155,1,-14.752119,35.681512
malawi,1.210439063,1,-10.300082,34.151984
malawi,1.210508752,1,-14.096687,33.960052
malawi,1.210524923,1,-14.914055,34.931088
malawi,1.211017381,1,-14.931677,35.03003
malawi,1.211359538,1,-15.559279,34.885134
malawi,1.211400177,1,-16.826165,35.269503
malawi,1.211849053,1,-12.480156,34.125547
malawi,1.211996443,1,-12.020478,34.623074
malawi,1.212092678,1,-16.954723,35.215598
malawi,1.212371745,1,-14.899499,35.145843
malawi,1.212546679,1,-12.953096,34.270535
malawi,1.2129862,0,-14.036065,33.682929
malawi,1.213143017,1,-15.699825,35.486854
malawi,1.213183735,1,-15.713111,34.449287
malawi,1.213311074,1,-13.488871,33.054046
malawi,1.213422114,1,-15.049572,34.64151
malawi,1.213531596,1,-13.572201,32.859582
malawi,1.213770012,1,-12.018345,34.620035
malawi,1.213845429,1,-15.419415,35.140775
malawi,1.214093525,1,-13.713232,33.458309
malawi,1.214608391,1,-11.759265,34.213486
malawi,1.214878424,1,-9.429667,33.022118
malawi,1.21489222,1,-14.298119,34.261228
malawi,1.214903352,1,-14.776339,35.539435
malawi,1.215496095,1,-15.420275,35.394941
malawi,1.215885404,1,-14.096687,33.960052
malawi,1.216365463,1,-16.483227,35.240196
malawi,1.21661782,1,-11.855015,34.118278
malawi,1.2166965,1,-13.989487,34.507137
malawi,1.216707222,0,-13.764306,33.812489
malawi,1.21672466,1,-14.646637,34.832473
malawi,1.217344869,1,-14.298119,34.261228
malawi,1.217515753,1,-14.914055,34.931088
malawi,1.218116612,1,-13.597231,34.861869
malawi,1.218122171,1,-14.410488,34.132618
malawi,1.218137521,1,-15.902223,34.829097
malawi,1.218466805,1,-16.007173,35.1575
malawi,1.219387038,1,-13.776575,34.403131
malawi,1.219484391,1,-13.092839,33.373104
malawi,1.219546393,1,-13.763297,33.932837
malawi,1.219581201,1,-15.57871,35.603459
malawi,1.219840084,1,-14.683761,34.915074
malawi,1.219868275,1,-13.209255,34.326557
malawi,1.22010107,1,-14.944016,35.144464
malawi,1.220110207,1,-16.028134,35.635929
malawi,1.22026929,1,-15.543872,34.726405
malawi,1.220391716,1,-15.596914,34.520456
malawi,1.220746539,1,-9.693834,33.384991
malawi,1.22079528,1,-13.572201,32.859582
malawi,1.220879606,1,-16.321642,34.76847
malawi,1.221222729,1,-9.673118,33.238482
malawi,1.221257779,1,-11.843331,33.53769
malawi,1.221570687,1,-12.375627,33.719306
malawi,1.221682966,1,-13.463495,33.749036
malawi,1.221702377,1,-9.624898,33.254616
malawi,1.221895318,1,-10.620806,34.109264
malawi,1.221958559,1,-15.978893,34.978723
malawi,1.222229135,1,-15.419415,35.140775
malawi,1.222404625,1,-11.998786,33.528231
malawi,1.222517569,1,-10.071092,33.996649
malawi,1.22269596,1,-10.959156,34.010848
malawi,1.222832955,0,-15.749596,35.018954
malawi,1.222926139,1,-13.59236,34.435331
malawi,1.222947138,1,-14.347177,35.46094
malawi,1.22314336,1,-12.736754,33.335215
malawi,1.223195924,1,-11.520091,33.99345
malawi,1.223404936,1,-14.698152,35.455542
malawi,1.223416808,1,-14.038697,34.511056
malawi,1.223593748,1,-13.421973,33.524336
malawi,1.223888672,1,-15.978893,34.978723
malawi,1.223889397,1,-16.04697,34.910217
